book,region,id_name,territory_name,territory_name_old,capital_name,capital_lat_long,territory_secular_rule,territory_start_secular_rule,territory_end_secular_rule,territory_ecclesiastical_rule,territory_start_ecclesiastical_rule,territory_end_ecclesiastical_rule,territory_religion,territory_start_religion,territory_end_religion,alliance,start_alliance,source,table_on_wikipedia
MD,Nassau,Nassau (walramisch),Nassau (walramisch),Nassau (walramisch),Wiesbaden,"50.0782° N, 8.2398° E",county,1255,1607,,,,Roman-catholic,,1525,SL,1537,https://de.wikipedia.org/wiki/Haus_Nassau,n
MD,Nassau,Nassau (walramisch),Nassau (walramisch),Nassau (walramisch),Wiesbaden,"50.0782° N, 8.2398° E",county,1255,1607,,,,lutheran,1525,,SL,1537,https://de.wikipedia.org/wiki/Haus_Nassau,n
SW,Schweiz,Basel (Fürstbistim),Basel (Fürstbistim),Basel,Pruntrut,"47.4166° N, 7.0766° E","principality, zugewandter Ort",999,1803,bishopric,400,1803,Roman-catholic,,1521,,,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Basel,y
SW,Schweiz,Basel (Fürstbistim),Basel (Fürstbistim),Basel,Pruntrut,"47.4166° N, 7.0766° E","principality, zugewandter Ort",999,1803,bishopric,400,1803,"Roman-catholic, reformed",1521,,,,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Basel,y
SW,Schweiz,Solothurn,Solothurn,Solothurn,Solothurn,"47.2088° N, 7.5323° E",imperial city,1218,,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Solothurn#Solothurn_wird_reichsfreie_Stadt,n
SW,Schweiz,Bern,Bern,Bern,Bern,"46.9480° N, 7.4474° E",imperial city,1218,1798,,,,Roman-catholic,,1528,,,https://de.wikipedia.org/wiki/Stadt_und_Republik_Bern,y
SW,Schweiz,Bern,Bern,Bern,Bern,"46.9480° N, 7.4474° E",imperial city,1218,1798,,,,reformed,1528,,,,https://de.wikipedia.org/wiki/Stadt_und_Republik_Bern,y
SW,Schweiz,Luzern,Luzern,Luzern,Luzern,"47.0502° N, 8.3093° E",imperial city,1415,1648,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Luzern#Von_der_Stadt_zum_Stadtstaat_(1386%E2%80%931520),n
SW,Schweiz,Unterwalden,Unterwalden,Unterwalden,Stans,"46.9572° N, 8.3660° E",,,,,,,,,,,,https://de.wikipedia.org/wiki/Unterwalden,n
SW,Schweiz,Zug,Zug,Zug,Zug,"47.1662° N, 8.5155° E",imperial city,,,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Kanton_Zug#Zug_in_der_alten_Eidgenossenschaft,n
SW,Schweiz,Schwyz,Schwyz,Schwyz,Schwyz,"47.0207° N, 8.6530° E",,,,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Schwyz#Fr%C3%BChe_Neuzeit,n
SW,Schweiz,Zürich,Zürich,Zürich,Zürich,"47.3769° N, 8.5417° E",imperial city,1262,1798,,,,Roman-catholic,,1519,,,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Z%C3%BCrich#Reformation_1519%E2%80%931531,n
SW,Schweiz,Zürich,Zürich,Zürich,Zürich,"47.3769° N, 8.5417° E",imperial city,1262,1798,,,,reformed,1519,,,,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Z%C3%BCrich#Reformation_1519%E2%80%931531,n
SW,Schweiz,Schaffhausen,Schaffhausen,Schaffhausen,Schaffhausen,"47.6959° N, 8.6380° E",imperial city,1418,1798,,,,Roman-catholic,,1529,,,https://de.wikipedia.org/wiki/Schaffhausen#16._bis_18._Jahrhundert,n
SW,Schweiz,Schaffhausen,Schaffhausen,Schaffhausen,Schaffhausen,"47.6959° N, 8.6380° E",imperial city,1418,1798,,,,reformed,1529,,,,https://de.wikipedia.org/wiki/Schaffhausen#16._bis_18._Jahrhundert,n
SW,Schweiz,St. Gallen,St. Gallen,"St, Gallen",St. Gallen,"47.4245° N, 9.3767° E","principality, zugewandter Ort",719,1798,abbey,719,1798,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/F%C3%BCrstabtei_St._Gallen,n
SW,Schweiz,St. Gallen,St. Gallen,"St, Gallen",St. Gallen,"47.4245° N, 9.3767° E","principality, zugewandter Ort",719,1798,abbey,719,1798,reformed,1525,1572,,,https://de.wikipedia.org/wiki/F%C3%BCrstabtei_St._Gallen,n
SW,Schweiz,St. Gallen,St. Gallen,"St, Gallen",St. Gallen,"47.4245° N, 9.3767° E","principality, zugewandter Ort",719,1798,abbey,719,1798,Roman-catholic,1572,,,,https://de.wikipedia.org/wiki/F%C3%BCrstabtei_St._Gallen,n
SW,Schweiz,Appenzell,Appenzell,Appenzell,Appenzell,"47.3349° N, 9.4066° E",zugewandter Ort,1071,1597,,,,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
SW,Schweiz,Appenzell,Appenzell,Appenzell,Appenzell,"47.3349° N, 9.4066° E",zugewandter Ort,1071,1597,,,,"Roman-catholic, reformed",1525,,,,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
,,,Appenzell-Innerrhoden,Appenzell-Innerrhoden,Appenzell,"47.3349° N, 9.4066° E",zugewandter Ort,1597,1798,,,,Roman-catholic,1597,,,,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
,,,Appenzell-Ausserrhoden,Appenzell-Ausserrhoden,Herisau,"47.3857° N, 9.2798° E",zugewandter Ort,1597,1798,,,,reformed,1597,,,,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
SW,Schweiz,Drei Bünde,Drei Bünde,Drei Bünde,Chur,"46.8508° N, 9.5320° E",zugewandter Ort,1367,1798,,,,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/Drei_B%C3%BCnde,n
SW,Schweiz,Drei Bünde,Drei Bünde,Drei Bünde,Chur,"46.8508° N, 9.5320° E",zugewandter Ort,1367,1798,,,,reformed,1525,,,,https://de.wikipedia.org/wiki/Drei_B%C3%BCnde,n
SW,Schweiz,Wallis,Wallis,Wallis,Sion,"46.2331° N, 7.3606° E","county, zugewandter Ort",1032,1798,,,,Roman-catholic,,1585,,,https://de.wikipedia.org/wiki/Geschichte_des_Wallis#Die_Grafschaft_Wallis,n
SW,Schweiz,Wallis,Wallis,Wallis,Sion,"46.2331° N, 7.3606° E","county, zugewandter Ort",1032,1798,,,,reformed,1585,1604,,,https://de.wikipedia.org/wiki/Geschichte_des_Wallis#Die_Grafschaft_Wallis,n
SW,Schweiz,Wallis,Wallis,Wallis,Sion,"46.2331° N, 7.3606° E","county, zugewandter Ort",1032,1798,,,,Roman-catholic,1604,,,,https://de.wikipedia.org/wiki/Geschichte_des_Wallis#Die_Grafschaft_Wallis,n
SW,Schweiz,Uri,Uri,Uri,Altdorf,"46.8821° N, 8.6428° E",Reichsunmittelbarkeit,1274,1798,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Kanton_Uri,n
SW,Schweiz,Lausanne,Lausanne,Lausanne,Lausanne,"46.5197° N, 6.6323° E","city, zugewandter Ort",1026,1798,bishopric,550,1536,Roman-catholic,,1536,,,https://de.wikipedia.org/wiki/Lausanne#Eroberung_durch_Bern,n
SW,Schweiz,Lausanne,Lausanne,Lausanne,Lausanne,"46.5197° N, 6.6323° E","city, zugewandter Ort",1026,1798,bishopric,550,1536,calvinist,1536,,,,https://de.wikipedia.org/wiki/Lausanne#Eroberung_durch_Bern,n
SW,Schweiz,Genf,Genf,Genf,Genf,"46.2044° N, 6.1432° E","city, zugewandter Ort",1026,1798,bishopric,1026,1821,Roman-catholic,,1536,,,https://de.wikipedia.org/wiki/Genf,n
SW,Schweiz,Genf,Genf,Genf,Genf,"46.2044° N, 6.1432° E","city, zugewandter Ort",1026,1798,,,,calvinist,1536,,,,https://de.wikipedia.org/wiki/Genf,n
SW,Schweiz,Fribourg,Fribourg,Freiburg,Freiburg,"46.8065° N, 7.1620° E",Free imperial city,1478,1798,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Freiburg_im_%C3%9Cechtland#Mittelalter,n
,,,Greyerz,Greyerz,Greyerz,"46.5778° N, 7.0625° E",county,1000,1555,,,,Roman-catholic,,1536,,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
,,,Greyerz,Greyerz,Greyerz,"46.5778° N, 7.0625° E",county,1000,1555,,,,"Roman-catholic, reformed",1536,,,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
,,,Greyerz,Greyerz,Greyerz,"46.5778° N, 7.0625° E","bailiwick, zugewandter Ort",1555,1798,,,,Roman-catholic,1555,,,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
,,,Saanen,Saanen,Saanen,"46.4897° N, 7.2617° E","bailiwick, zugewandter Ort",1555,1798,,,,reformed,1555,,,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
SW,Schweiz,Neuenburg,Neuenburg,Neuenburg,Neuenburg,"46.9900° N, 6.9293° E",county,1032,1798,,,,Roman-catholic,,1530,,,https://de.wikipedia.org/wiki/Kanton_Neuenburg#Reformation,n
SW,Schweiz,Neuenburg,Neuenburg,Neuenburg,Neuenburg,"46.9900° N, 6.9293° E",county,1032,1798,,,,reformed,1530,,,,https://de.wikipedia.org/wiki/Kanton_Neuenburg#Reformation,n
NO,Schleswig-Holstein,Hamburg,Hamburg,Hamburg,Hamburg,"53.5511° N, 9.9937° E",imperial city,1510,1806,,,,Roman-catholic,,1529,SL,1536,https://geschichtsbuch.hamburg.de/epochen/reformationszeit/,n
NO,Schleswig-Holstein,Hamburg,Hamburg,Hamburg,Hamburg,"53.5511° N, 9.9937° E",imperial city,1510,1806,,,,lutheran,1529,,SL,1536,https://geschichtsbuch.hamburg.de/epochen/reformationszeit/,n
SO,Bayern,Freising (Hochstift),Freising (Hochstift),Freising,Freising,"48.4029° N, 11.7412° E",principality,1294,1802,bishopric,1294,1802,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Hochstift_Freising,y
SO,Bayern,Regensburg (Hochstift),Regensburg (Hochstift),Regensburg,Wörth an der Donau,"48.9987° N, 12.4064° E",principality,739,1803,bishopric,739,1803,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Hochstift_Regensburg,y
SO,Bayern,Regensburg,Regensburg,Regensburg,Regensburg,"49.0134° N, 12.1016° E",imperial city,1496,1803,,,,Roman-catholic,,1542,,,https://de.wikipedia.org/wiki/Regensburg#16._Jahrhundert,n
SO,Bayern,Regensburg,Regensburg,Regensburg,Regensburg,"49.0134° N, 12.1016° E",imperial city,1496,1803,,,,lutheran,1542,,,,https://de.wikipedia.org/wiki/Regensburg#16._Jahrhundert,n
SW,Schweiz,Thurgau,Thurgau,Thurgau,Frauenfeld,"47.5536° N, 8.8988° E",gemeine Herrschaft,1460,1798,,,,Roman-catholic,,1529,,,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Thurgau,n
SW,Schweiz,Thurgau,Thurgau,Thurgau,Frauenfeld,"47.5536° N, 8.8988° E",gemeine Herrschaft,1460,1798,,,,reformed,1529,,,,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Thurgau,n
SW,Schweiz,Glarus,Glarus,Glarus,Glarus,"47.0411° N, 9.0679° E",Kanton,,1798,,,,Roman-catholic,,1530,,,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Glarus#Reformation_und_Konfessionalismus,n
SW,Schweiz,Glarus,Glarus,Glarus,Glarus,"47.0411° N, 9.0679° E",Kanton,,1798,,,,free,1530,,,,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Glarus#Reformation_und_Konfessionalismus,n
SW,Vorderösterreich,Ortenau,Ortenau,Ortenau,Ortenberg,"48.4439° N, 7.9734° E",bailiwick,1218,1805,,,,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/Ortenau,n
SW,Vorderösterreich,Ortenau,Ortenau,Ortenau,Ortenberg,"48.4439° N, 7.9734° E",bailiwick,1218,1805,,,,mixed,1525,,,,https://de.wikipedia.org/wiki/Ortenau,n
SW,Vorderösterreich,Hohenlandsberg,Hohenlandsberg,Hohenlandsberg,Weiler,"48.3438° N, 7.3037° E",lordship,1279,1697,,,,Roman-catholic,,1563,,,https://de.wikipedia.org/wiki/Lazarus_von_Schwendi,n
SW,Vorderösterreich,Hohenlandsberg,Hohenlandsberg,Hohenlandsberg,Weiler,"48.3438° N, 7.3037° E",lordship,1279,1697,,,,free,1563,,,,https://de.wikipedia.org/wiki/Lazarus_von_Schwendi,n
SW,Wertheim,Breuberg,Breuberg,Breuberg,Breuberg,"49.8166° N, 9.0234° E",lordship,1222,1806,,,,Roman-catholic,,1530,,,https://de.wikipedia.org/wiki/Herrschaft_Breuberg#Reformation,n
SW,Wertheim,Breuberg,Breuberg,Breuberg,Breuberg,"49.8166° N, 9.0234° E",lordship,1222,1806,,,,lutheran,1530,,,,https://de.wikipedia.org/wiki/Herrschaft_Breuberg#Reformation,n
SW,Oberpfalz,Leuchtenberg,Leuchtenberg,Leuchtenberg,Leuchtenberg,"49.5976° N, 12.2589° E",landgraviate,1196,1646,,,,Roman-catholic,,1549,,,https://de.wikipedia.org/wiki/Landgrafschaft_Leuchtenberg,y
SW,Oberpfalz,Leuchtenberg,Leuchtenberg,Leuchtenberg,Leuchtenberg,"49.5976° N, 12.2589° E",landgraviate,1196,1646,,,,free,1549,1567,,,https://de.wikipedia.org/wiki/Landgrafschaft_Leuchtenberg,y
SW,Oberpfalz,Leuchtenberg,Leuchtenberg,Leuchtenberg,Leuchtenberg,"49.5976° N, 12.2589° E",landgraviate,1196,1646,,,,Roman-catholic,1567,,,,https://de.wikipedia.org/wiki/Landgrafschaft_Leuchtenberg,y
SO,Bayern,Berchtesgaden,Berchtesgaden,Berchtesgaden,Berchtesgaden,"47.6302° N, 13.0001° E",principality,1194,1803,abbey,1194,1803,Roman-catholic,,,,,https://de.wikipedia.org/wiki/F%C3%BCrstpropstei_Berchtesgaden#Reformation,y
SO,Bayern,Ortenburg,Ortenburg,Ortenburg,Ortenburg,"48.5450° N, 13.2241° E",imperial county,1120,1805,,,,Roman-catholic,,1563,,,https://de.wikipedia.org/wiki/Reichsgrafschaft_Ortenburg,y
SO,Bayern,Ortenburg,Ortenburg,Ortenburg,Ortenburg,"48.5450° N, 13.2241° E",imperial county,1120,1805,,,,lutheran,1563,,,,https://de.wikipedia.org/wiki/Reichsgrafschaft_Ortenburg,y
SO,Österreich,Waidhofen,Waidhofen,Waidhofen,Waidhofen,"47.9602° N, 14.7728° E",city,1273,1803,,,,Roman-catholic,,1550,,,https://de.wikipedia.org/wiki/Waidhofen_an_der_Ybbs#Niedergang_im_16._Jahrhundert,n
SO,Österreich,Waidhofen,Waidhofen,Waidhofen,Waidhofen,"47.9602° N, 14.7728° E",city,1273,1803,,,,lutheran,1550,1600,,,https://de.wikipedia.org/wiki/Waidhofen_an_der_Ybbs#Niedergang_im_16._Jahrhundert,n
SO,Österreich,Waidhofen,Waidhofen,Waidhofen,Waidhofen,"47.9602° N, 14.7728° E",city,1273,1803,,,,Roman-catholic,1600,,,,https://de.wikipedia.org/wiki/Waidhofen_an_der_Ybbs#Niedergang_im_16._Jahrhundert,n
SW,Oberpfalz,Störnstein,Störnstein,Störnstein,Störnstein,"49.7310° N, 12.2000° E",lordship,,1641,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Gef%C3%BCrstete_Grafschaft_St%C3%B6rnstein,y
SO,Pfalz-Neuburg,Sulzbach,Sulzbach,Pfalz-Sulzbach,Sulzbach,"49.4970° N, 11.7554° E",principality,1505,1799,,,,Roman-catholic,,1542,,,https://de.wikipedia.org/wiki/Pfalz-Sulzbach,y
SO,Pfalz-Neuburg,Sulzbach,Sulzbach,Pfalz-Sulzbach,Sulzbach,"49.4970° N, 11.7554° E",principality,1505,1799,,,,lutheran,1542,1627,,,https://de.wikipedia.org/wiki/Pfalz-Sulzbach,y
SO,Pfalz-Neuburg,Sulzbach,Sulzbach,Pfalz-Sulzbach,Sulzbach,"49.4970° N, 11.7554° E",principality,1505,1799,,,,Roman-catholic,1627,,,,https://de.wikipedia.org/wiki/Pfalz-Sulzbach,y
SO,Pfalz-Neuburg,Kaisheim,Kaisheim,Kaisheim,Kaisheim,"48.7700° N, 10.7942° E",principality,1370,1802,abbey,1370,1802,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Kloster_Kaisheim,n
SO,Pfalz-Neuburg,Haunsheim,Haunsheim,Haunsheim,Haunsheim,"48.5991° N, 10.3761° E",county?,,,,,,Roman-catholic,,1603,,,http://genwiki.genealogy.net/Haunsheim#Geschichte,n
SO,Pfalz-Neuburg,Haunsheim,Haunsheim,Haunsheim,Haunsheim,"48.5991° N, 10.3761° E",county?,,,,,,lutheran,1603,,,,http://genwiki.genealogy.net/Haunsheim#Geschichte,n
MD,ernestinisches Sachsen,Gera-Schleiz,Gera-Schleiz,Gera-Schleiz,Gera,"50.8851° N, 12.0807° E",lordship,,,,,,Roman-catholic,,1541,,,,n
MD,ernestinisches Sachsen,Gera-Schleiz,Gera-Schleiz,Gera-Schleiz,Gera,"50.8851° N, 12.0807° E",lordship,,,,,,lutheran,1541,,,,,n
MD,ernestinisches Sachsen,Plauen-Greiz,Plauen-Greiz,Plauen-Greiz,Plauen,"50.4976° N, 12.1369° E",lordship,,,,,,Roman-catholic,,1536,,,,n
MD,ernestinisches Sachsen,Plauen-Greiz,Plauen-Greiz,Plauen-Greiz,Plauen,"50.4976° N, 12.1369° E",lordship,,,,,,lutheran,1536,,,,,n
MD,ernestinisches Sachsen,Meissen (Burggraf),Meissen (Burggraf),Meissen,Plauen,"50.4976° N, 12.1369° E",imperial castle,1547,1572?,,,,Roman-catholic,,1548?,,,,n
MD,ernestinisches Sachsen,Meissen (Burggraf),Meissen (Burggraf),Meissen,Plauen,"50.4976° N, 12.1369° E",imperial castle,1547,1572?,,,,free?,1548?,,,,,n
SW,Lothringen,Bar,Bar,Bar,Bar,"48.7736° N, 5.1582° E",duchy,1354,1766,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herzogtum_Bar,y
SW,Oberpfalz,Stiftland Waldsassen,Stiftland Waldsassen,Stiftland Waldsassen,Waldsassen,"50.0028° N, 12.3056° E",principality,1133,1621,abbey,1133,1621,Roman-catholic,,1555?,,,https://de.wikipedia.org/wiki/Stiftland,n
SW,Oberpfalz,Stiftland Waldsassen,Stiftland Waldsassen,Stiftland Waldsassen,Waldsassen,"50.0028° N, 12.3056° E",principality,1133,1621,abbey,1133,1621,lutheran,1555?,1590?,,,https://de.wikipedia.org/wiki/Stiftland,n
SW,Oberpfalz,Stiftland Waldsassen,Stiftland Waldsassen,Stiftland Waldsassen,Waldsassen,"50.0028° N, 12.3056° E",principality,1133,1621,abbey,1133,1621,calvinist,1590?,1621,,,https://de.wikipedia.org/wiki/Stiftland,n
SW,Oberpfalz,Stiftland Waldsassen,Stiftland Waldsassen,Stiftland Waldsassen,Waldsassen,"50.0028° N, 12.3056° E",principality,1133,1621,abbey,1133,1621,Roman-catholic,1621,,,,https://de.wikipedia.org/wiki/Stiftland,n
MD,Hessen,Diez,Diez,Diez,Diez,"50.3706° N, 8.0161° E",county,1073,,,,,Roman-catholic,,1527?,,,https://de.wikipedia.org/wiki/Grafschaft_Diez,n
MD,Hessen,Diez,Diez,Diez,Diez,"50.3706° N, 8.0161° E",county,1073,,,,,lutheran,1527?,,,,https://de.wikipedia.org/wiki/Grafschaft_Diez,n
NO,Schlesien,Hotzenplotz (mährisch),Hotzenplotz (mährisch),Hotzenplotz,Hotzenplotz,"50.2752° N, 17.7152° E",city?,1250,,,,,Roman-catholic,,1530,,,,n
NO,Schlesien,Hotzenplotz (mährisch),Hotzenplotz (mährisch),Hotzenplotz,Hotzenplotz,"50.2752° N, 17.7152° E",city?,1250,,,,,mixed,,,,,,n
NO,Schlesien,Katscher (mährisch),Katscher (mährisch),Katscher,Katscher,"50.0800° N, 18.0041° E",city?,,,,,,,,,,,,n
NW,Braunschweig,Hoya,Hoya,Hoya,Hoya,"52.8100° N, 9.1379° E",county,1202,1866,,,,Roman-catholic,,1523,,,https://de.wikipedia.org/wiki/Grafschaft_Hoya,y
NW,Braunschweig,Hoya,Hoya,Hoya,Hoya,"52.8100° N, 9.1379° E",county,1202,1866,,,,lutheran,1523,,,,https://de.wikipedia.org/wiki/Grafschaft_Hoya,y
NW,Braunschweig,Diepholz,Diepholz,Diepholz,Diepholz,"52.6056° N, 8.3708° E",county,1160,1629,,,,Roman-catholic,,1528,,,https://de.wikipedia.org/wiki/Grafschaft_Diepholz,y
NW,Braunschweig,Diepholz,Diepholz,Diepholz,Diepholz,"52.6056° N, 8.3708° E",county,1160,1629,,,,lutheran,1528,,,,https://de.wikipedia.org/wiki/Grafschaft_Diepholz,y
NW,Braunschweig,Honstein,Honstein,Honstein,Honstein,"50.9796° N, 14.1097° E",county,1100,1593,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Grafschaft_Hohnstein,n
NW,Braunschweig,Honstein,Honstein,Honstein,Honstein,"50.9796° N, 14.1097° E",county,1100,1593,,,,lutheran,,,,,https://de.wikipedia.org/wiki/Grafschaft_Hohnstein,n
NW,Braunschweig,Regenstein-Blankenburg,Regenstein-Blankenburg,Regenstein-Blankenburg,Blankenburg,"51.8164° N, 10.9773° E",county,1128,1707,,,,Roman-catholic,,1526?,,,https://de.wikipedia.org/wiki/Grafschaft_Blankenburg,y
NW,Braunschweig,Regenstein-Blankenburg,Regenstein-Blankenburg,Regenstein-Blankenburg,Blankenburg,"51.8164° N, 10.9773° E",county,1128,1707,,,,lutheran,1526?,,,,https://de.wikipedia.org/wiki/Grafschaft_Blankenburg,y
NW,Niederlande,Overijssel,Overijssel,Overijssel,Zwolle,"52.5168° N, 6.0830° E",lordship,1528,1814,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Provinz_Overijssel#Geschichte,n
NW,Niederlande,Overijssel,Overijssel,Overijssel,Zwolle,"52.5168° N, 6.0830° E",lordship,1528,1814,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Provinz_Overijssel#Geschichte,n
NW,Niederlande,Lüttich (Hochstift),Lüttich (Hochstift),Lüttich,Lüttich,"50.6326° N, 5.5797° E",principality,,1794,bishopric,,1794,Roman-catholic,,,,,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_L%C3%BCttich,y
NW,Paderborn,Grevenhagen,Grevenhagen,Grevenhagen,Grevenhagen,"51.7972° N, 8.9763° E",bailiwick,1535,1607,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Grevenhagen,n
NW,Tecklenburg,Lingen,Lingen,Lingen,Lingen,"52.5403° N, 7.3293° E",county,1180,1806,,,,Roman-catholic,,1541?,,,https://de.wikipedia.org/wiki/Grafschaft_Lingen,n
NW,Tecklenburg,Lingen,Lingen,Lingen,Lingen,"52.5403° N, 7.3293° E",county,1180,1806,,,,lutheran,1541?,,,,https://de.wikipedia.org/wiki/Grafschaft_Lingen,n
NO,Schlesien,freie Standesherrschaften,freie Standesherrschaften,freie Standesherrschaften,,,,,,,,,,,,,,,n
SW,Vorderösterreich,Donaustädte,Donaustädte,Donaustädte,,,,,,,,,,,,,,,n
NO,albertnisches sachsen,albertinisches Sachsen (nach 1635),albertinisches Sachsen (nach 1635),albertinisches Sachsen (nach 1635),,,,,,,,,,,,,,,n
