,id_name,territory_name,territory_start,territory_end,territory_secular_rule,territory_start_secular_rule,territory_end_secular_rule,territory_ecclesiastical_rule,territory_start_ecclesiastical_rule,territory_end_ecclesiastical_rule,territory_religion,territory_start_religion,territory_end_religion,alliance,start_alliance,capital_name,capital_lat_long,book,region,source,table_on_wikipedia
255,Kurbrandenburg,Kurbrandenburg,1157.0,1806.0,margraviate,1157.0,1806.0,,,,lutheran,1539.0,1806.0,SL,1538.0,Stadtschloss Berlin,"52.5172° N, 13.4016° E",NO,Kurbrandenburg,https://de.wikipedia.org/wiki/Mark_Brandenburg,y
256,Kurbrandenburg,Kurbrandenburg,1157.0,1806.0,margraviate,1157.0,1806.0,,,,"calvinist, lutheran",1613.0,1806.0,SL,1538.0,Stadtschloss Berlin,"52.5172° N, 13.4016° E",NO,Kurbrandenburg,https://de.wikipedia.org/wiki/Mark_Brandenburg,y
257,Magdeburg (Erzstift),Magdeburg (Erzstift),968.0,1680.0,principality,968.0,1680.0,archbishopric,1180.0,1680.0,Roman-catholic,968.0,1566.0,CL,,Magdeburg,"52.1205° N, 11.6276° E",NO,Magdeburg,https://de.wikipedia.org/wiki/Erzstift_Magdeburg,y
258,Magdeburg (Erzstift),Magdeburg (Erzstift),968.0,1680.0,principality,968.0,1680.0,archbishopric,1180.0,1680.0,lutheran,1566.0,1680.0,CL,,Magdeburg,"52.1205° N, 11.6276° E",NO,Magdeburg,https://de.wikipedia.org/wiki/Erzstift_Magdeburg,y
259,Anhalt-Zerbst,Anhalt-Zerbst1,1396.0,1570.0,principality,1396.0,1570.0,,,,Roman-catholic,1396.0,1537.0,SL,1536.0,Zerbst,"51.9669° N, 12.0846° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Zerbst,n
260,Anhalt-Zerbst,Anhalt-Zerbst1,1396.0,1570.0,principality,1396.0,1570.0,,,,lutheran,1537.0,1570.0,SL,1536.0,Zerbst,"51.9669° N, 12.0846° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Zerbst,n
261,Anhalt-Zerbst,Anhalt-Zerbst2,1606.0,1806.0,principality,1606.0,1806.0,,,,lutheran,1606.0,1806.0,SL,1536.0,Zerbst,"51.9669° N, 12.0846° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Zerbst,n
262,Anhalt-Köthen,Anhalt-Köthen1,1252.0,1509.0,principality,1252.0,1509.0,,,,Roman-catholic,1252.0,1509.0,SL,1531.0,Köthen,"51.7506° N, 11.9802° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-K%C3%B6then,y
263,Anhalt-Köthen,Anhalt-Köthen2,1606.0,1806.0,principality,1606.0,1806.0,,,,lutheran,1606.0,1806.0,SL,1531.0,Köthen,"51.7506° N, 11.9802° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-K%C3%B6then,y
264,Anhalt-Dessau,Anhalt-Dessau1,1396.0,1447.0,principality,1396.0,1447.0,,,,Roman-catholic,1396.0,1447.0,SL,1536.0,Dessau,"51.8308° N, 12.2423° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Dessau,y
265,Anhalt-Dessau,Anhalt-Dessau2,1447.0,1544.0,principality,1447.0,1544.0,,,,Roman-catholic,1447.0,1534.0,SL,1536.0,Dessau,"51.8308° N, 12.2423° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Dessau,y
266,Anhalt-Dessau,Anhalt-Dessau2,1447.0,1544.0,principality,1447.0,1544.0,,,,"lutheran, reformed, calvinist",1534.0,1544.0,SL,1536.0,Dessau,"51.8308° N, 12.2423° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Dessau,y
267,Anhalt-Dessau,Anhalt-Dessau3,1544.0,1570.0,principality,1544.0,1570.0,,,,"lutheran, reformed, calvinist",1544.0,1570.0,SL,1536.0,Dessau,"51.8308° N, 12.2423° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Dessau,y
268,Anhalt-Dessau,Anhalt-Dessau4,1603.0,1806.0,principality,1603.0,1806.0,,,,reformed,1603.0,1806.0,SL,1536.0,Dessau,"51.8308° N, 12.2423° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Dessau,y
269,Anhalt-Plötzkau,Anhalt-Plötzkau1,1544.0,1553.0,principality,1544.0,1553.0,,,,lutheran,1544.0,1553.0,,,Plötzkau,"51.7454° N, 11.6829° E",NO,Anhalt,https://de.wikipedia.org/wiki/Anhalt-Pl%C3%B6tzkau,n
270,Anhalt-Plötzkau,Anhalt-Plötzkau2,1611.0,1665.0,principality,1611.0,1665.0,,,,reformed,1611.0,1665.0,,,Plötzkau,"51.7454° N, 11.6829° E",NO,Anhalt,https://de.wikipedia.org/wiki/Anhalt-Pl%C3%B6tzkau,n
271,Anhalt-Bernburg,Anhalt-Bernburg1,1252.0,1570.0,principality,1252.0,1570.0,,,,Roman-catholic,1252.0,1521.0,,,Bernburg,"51.7834° N, 11.7537° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Bernburg,n
272,Anhalt-Bernburg,Anhalt-Bernburg1,1252.0,1570.0,principality,1252.0,1570.0,,,,lutheran,1521.0,1570.0,,,Bernburg,"51.7834° N, 11.7537° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Bernburg,n
273,Anhalt-Bernburg,Anhalt-Bernburg2,1603.0,1863.0,principality,1603.0,1863.0,,,,reformed,1603.0,1863.0,,,Bernburg,"51.7834° N, 11.7537° E",NO,Anhalt,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Anhalt-Bernburg,n
274,Anhalt,Anhalt,1570.0,1603.0,principality,1570.0,1603.0,,,,reformed,1570.0,1603.0,,,Aschersleben,"51.7591° N, 11.4619° E",NO,Anhalt,https://de.wikipedia.org/wiki/Anhalt#F%C3%BCrstentum_Anhalt,n
275,Breslau,Breslau,1335.0,1772.0,duchy,1335.0,1772.0,,,,Roman-catholic,1335.0,1522.0,,,Breslau,"51.1079° N, 17.0385° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Breslau,n
276,Breslau,Breslau,1335.0,1772.0,duchy,1335.0,1772.0,,,,lutheran,1522.0,1772.0,,,Breslau,"51.1079° N, 17.0385° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Breslau,n
277,Glogau,Glogau,1490.0,1742.0,duchy,1490.0,1742.0,,,,,1490.0,1742.0,,,Glogau,"51.6636° N, 16.0847° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Glogau,n
278,Glogau,Glogau,1490.0,1742.0,duchy,1490.0,1742.0,,,,,1490.0,1742.0,,,Glogau,"51.6636° N, 16.0847° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Glogau,n
279,Schweidnitz-Jauer,Schweidnitz-Jauer,1346.0,1742.0,duchy,1346.0,1742.0,,,,,1346.0,1742.0,,,Jauer,"51.2307° N, 14.1816° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Schweidnitz-Jauer,n
280,Schweidnitz-Jauer,Schweidnitz-Jauer,1346.0,1742.0,duchy,1346.0,1742.0,,,,,1346.0,1742.0,,,Jauer,"51.2307° N, 14.1816° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Schweidnitz-Jauer,n
281,Troppau,Troppau,1377.0,1742.0,duchy,1377.0,1742.0,,,,Roman-catholic,1377.0,1525.0,,,Troppau,"49.9407° N, 17.8948° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Troppau,n
282,Troppau,Troppau,1377.0,1742.0,duchy,1377.0,1742.0,,,,lutheran,1525.0,1742.0,,,Troppau,"49.9407° N, 17.8948° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Troppau,n
283,Oppeln-Ratibor,Oppeln-Ratibor,1281.0,1742.0,duchy,1281.0,1742.0,,,,Roman-catholic,1281.0,1537.0,,,Oppeln,"50.6683° N, 17.9231° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Oppeln,n
284,Oppeln-Ratibor,Oppeln-Ratibor,1281.0,1742.0,duchy,1281.0,1742.0,,,,lutheran,1537.0,1742.0,,,Oppeln,"50.6683° N, 17.9231° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Oppeln,n
285,Glatz,Glatz,1348.0,1742.0,county,1348.0,1742.0,,,,Roman-catholic,1348.0,1525.0,,,Glatz,"50.4346° N, 16.6614° E",NO,Schlesien,https://de.wikipedia.org/wiki/Grafschaft_Glatz,n
286,Glatz,Glatz,1348.0,1742.0,county,1348.0,1742.0,,,,lutheran,1525.0,1742.0,,,Glatz,"50.4346° N, 16.6614° E",NO,Schlesien,https://de.wikipedia.org/wiki/Grafschaft_Glatz,n
287,Liegnitz-Brieg,Liegnitz-Brieg,1419.0,1523.0,duchy,1419.0,1523.0,,,,Roman-catholic,1419.0,1523.0,,,Liegnitz,"51.2070° N, 16.1553° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Liegnitz,n
288,Liegnitz-Brieg-Wohlau,Liegnitz-Brieg-Wohlau,1523.0,1675.0,duchy,1523.0,1675.0,,,,Roman-catholic,1523.0,1540.0,,,Liegnitz,"51.2070° N, 16.1553° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Liegnitz,n
289,Liegnitz-Brieg-Wohlau,Liegnitz-Brieg-Wohlau,1523.0,1675.0,duchy,1523.0,1675.0,,,,lutheran,1540.0,1675.0,,,Liegnitz,"51.2070° N, 16.1553° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Liegnitz,n
290,Teschen,Teschen,1290.0,1618.0,duchy,1290.0,1618.0,,,,Roman-catholic,1290.0,1545.0,,,Teschen,"49.7498° N, 18.6355° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Teschen,n
291,Teschen,Teschen,1290.0,1618.0,duchy,1290.0,1618.0,,,,lutheran,1545.0,1618.0,,,Teschen,"49.7498° N, 18.6355° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Teschen,n
292,Oels-Bernstadt,Oels-Bernstadt,1312.0,1772.0,duchy,1312.0,1772.0,,,,Roman-catholic,1312.0,1564.0,,,Oels,"51.2134° N, 17.3899° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Oels,n
293,Oels-Bernstadt,Oels-Bernstadt,1312.0,1772.0,duchy,1312.0,1772.0,,,,lutheran,1564.0,1772.0,,,Oels,"51.2134° N, 17.3899° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Oels,n
294,Münsterberg,Münsterberg,1321.0,1772.0,duchy,1321.0,1772.0,,,,Roman-catholic,1321.0,1536.0,,,Münsterberg,"50.5983° N, 17.0389° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_M%C3%BCnsterberg,n
295,Münsterberg,Münsterberg,1321.0,1772.0,duchy,1321.0,1772.0,,,,lutheran,1536.0,1772.0,,,Münsterberg,"50.5983° N, 17.0389° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_M%C3%BCnsterberg,n
296,Sagan,Sagan,1274.0,1772.0,duchy,1274.0,1772.0,,,,Roman-catholic,1274.0,1539.0,,,Sagan,"51.6178° N, 15.3248° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Sagan,n
297,Sagan,Sagan,1274.0,1772.0,duchy,1274.0,1772.0,,,,lutheran,1539.0,1772.0,,,Sagan,"51.6178° N, 15.3248° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Sagan,n
298,Crossen,Crossen,1482.0,1815.0,duchy,1482.0,1815.0,,,,Roman-catholic,1482.0,1564.0,,,Crossen,"52.0550° N, 15.0972° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Crossen,n
299,Crossen,Crossen,1482.0,1815.0,duchy,1482.0,1815.0,,,,lutheran,1564.0,1815.0,,,Crossen,"52.0550° N, 15.0972° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Crossen,n
300,Jägerndorf,Jägerndorf,1377.0,1623.0,duchy,1377.0,1623.0,,,,Roman-catholic,1377.0,1522.0,,,Jägerndorf,"50.0906° N, 17.7031° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_J%C3%A4gerndorf,n
301,Jägerndorf,Jägerndorf,1377.0,1623.0,duchy,1377.0,1623.0,,,,lutheran,1522.0,1623.0,,,Jägerndorf,"50.0906° N, 17.7031° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_J%C3%A4gerndorf,n
302,Neisse-Grottkau,Neisse-Grottkau,1290.0,1772.0,principality,1290.0,1772.0,,,,Roman-catholic,1290.0,1522.0,,,Neisse,"50.4823° N, 17.3296° E",NO,Schlesien,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Neisse,n
303,Neisse-Grottkau,Neisse-Grottkau,1290.0,1772.0,principality,1290.0,1772.0,,,,lutheran,1522.0,1622.0,,,Neisse,"50.4823° N, 17.3296° E",NO,Schlesien,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Neisse,n
304,Neisse-Grottkau,Neisse-Grottkau,1290.0,1772.0,principality,1290.0,1772.0,,,,Roman-catholic,1622.0,1772.0,,,Neisse,"50.4823° N, 17.3296° E",NO,Schlesien,https://de.wikipedia.org/wiki/F%C3%BCrstentum_Neisse,n
305,Beuthen,Beuthen,1459.0,1697.0,duchy,1459.0,1697.0,,,,Roman-catholic,1459.0,1564.0,,,Beuthen,"50.3484° N, 18.9157° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Beuthen,n
306,Beuthen,Beuthen,1459.0,1697.0,duchy,1459.0,1697.0,,,,lutheran,1564.0,1697.0,,,Beuthen,"50.3484° N, 18.9157° E",NO,Schlesien,https://de.wikipedia.org/wiki/Herzogtum_Beuthen,n
307,Oderberg,Oderberg,1523.0,,lordship,1523.0,,,,,Roman-catholic,1523.0,1564.0,,,Oderberg,"49.9043° N, 18.3570° E",NO,Schlesien,,n
308,Oderberg,Oderberg,1523.0,,lordship,1523.0,,,,,lutheran,1564.0,,,,Oderberg,"49.9043° N, 18.3570° E",NO,Schlesien,,n
309,Schleswig,Schleswig,1200.0,1864.0,duchy,1200.0,1864.0,,,,Roman-catholic,1200.0,1536.0,,,Schleswig,"54.5239° N, 9.5632° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Herzogtum_Schleswig,n
310,Schleswig,Schleswig,1200.0,1864.0,duchy,1200.0,1864.0,,,,lutheran,1536.0,1864.0,,,Schleswig,"54.5239° N, 9.5632° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Herzogtum_Schleswig,n
311,Holstein,Holstein,1474.0,1806.0,duchy,1474.0,1806.0,,,,Roman-catholic,1474.0,1536.0,,,Kiel,"54.3233° N, 10.1228° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Herzogtum_Holstein,y
312,Holstein,Holstein,1474.0,1806.0,duchy,1474.0,1806.0,,,,lutheran,1536.0,1806.0,,,Kiel,"54.3233° N, 10.1228° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Herzogtum_Holstein,y
313,,Dänemark,950.0,,kingdom,950.0,,,,,Roman-catholic,950.0,1526.0,,,Kopenhagen,"55.6761° N, 12.5683° E",,,https://de.wikipedia.org/wiki/D%C3%A4nemark#Geschichte,n
314,,Dänemark,950.0,,kingdom,950.0,,,,,lutheran,1526.0,,,,Kopenhagen,"55.6761° N, 12.5683° E",,,https://de.wikipedia.org/wiki/D%C3%A4nemark#Geschichte,n
315,Mecklenburg,Mecklenburg,1348.0,1815.0,duchy,1348.0,1815.0,,,,Roman-catholic,1348.0,1526.0,,,Güstrow,"53.8032° N, 12.1895° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Herzog_zu_Mecklenburg,n
316,Mecklenburg,Mecklenburg,1348.0,1815.0,duchy,1348.0,1815.0,,,,"Roman-catholic, lutheran",1526.0,1549.0,,,Güstrow,"53.8032° N, 12.1895° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Herzog_zu_Mecklenburg,n
317,Mecklenburg,Mecklenburg,1348.0,1815.0,duchy,1348.0,1815.0,,,,lutheran,1549.0,1815.0,,,Güstrow,"53.8032° N, 12.1895° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Herzog_zu_Mecklenburg,n
318,Ratzeburg (Hochstift),Ratzeburg (Hochstift),1060.0,1648.0,principality,1230.0,1648.0,bishopric,1060.0,1648.0,Roman-catholic,1060.0,1648.0,,,Ratzeburg,"53.6990° N, 10.7711° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Bistum_Ratzeburg,n
319,Ratzeburg (Hochstift),Ratzeburg (Hochstift),1060.0,1648.0,principality,1230.0,1648.0,bishopric,1060.0,1648.0,secular,1648.0,1648.0,,,Ratzeburg,"53.6990° N, 10.7711° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Bistum_Ratzeburg,n
320,Schwerin (Hochstift),Schwerin (Hochstift),1062.0,1648.0,,,,bishopric,1062.0,1648.0,Roman-catholic,1062.0,1533.0,,,Schwerin,"53.6355° N, 11.4012° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Bistum_Schwerin,n
321,Schwerin (Hochstift),Schwerin (Hochstift),1062.0,1648.0,,,,bishopric,1062.0,1648.0,lutheran,1533.0,1648.0,,,Schwerin,"53.6355° N, 11.4012° E",NO,Mecklenburg,https://de.wikipedia.org/wiki/Bistum_Schwerin,n
322,Pommern-Wolgast,Pommern-Wolgast,1523.0,1625.0,duchy,1523.0,1625.0,,,,Roman-catholic,1523.0,1534.0,SL,1536.0,Wolgast,"54.0496° N, 13.7666° E",NO,Pommern,https://de.wikipedia.org/wiki/Herzogtum_Pommern#Pommern-Stettin_und_Pommern-Wolgast,n
323,Pommern-Wolgast,Pommern-Wolgast,1523.0,1625.0,duchy,1523.0,1625.0,,,,lutheran,1534.0,1625.0,SL,1536.0,Wolgast,"54.0496° N, 13.7666° E",NO,Pommern,https://de.wikipedia.org/wiki/Herzogtum_Pommern#Pommern-Stettin_und_Pommern-Wolgast,n
324,Pommern-Stettin,Pommern-Stettin,1523.0,1625.0,duchy,1523.0,1625.0,,,,Roman-catholic,1523.0,1534.0,SL,1536.0,Stettin,"53.4285° N, 14.5528° E",NO,Pommern,https://de.wikipedia.org/wiki/Herzogtum_Pommern#Pommern-Stettin_und_Pommern-Wolgast,n
325,Pommern-Stettin,Pommern-Stettin,1523.0,1625.0,duchy,1523.0,1625.0,,,,lutheran,1534.0,1625.0,SL,1536.0,Stettin,"53.4285° N, 14.5528° E",NO,Pommern,https://de.wikipedia.org/wiki/Herzogtum_Pommern#Pommern-Stettin_und_Pommern-Wolgast,n
326,Pommern,Pommern,1478.0,1523.0,duchy,1478.0,1523.0,,,,Roman-catholic,1478.0,1523.0,,,Stettin,"53.4285° N, 14.5528° E",NO,Pommern,https://de.wikipedia.org/wiki/Herzogtum_Pommern#Pommern-Stettin_und_Pommern-Wolgast,n
327,Cammin (Hochstift),Cammin (Hochstift),1140.0,1648.0,principality,1217.0,1648.0,bishopric,1140.0,1648.0,Roman-catholic,1140.0,1560.0,,,Cammin,"53.9908° N, 12.3593° E",NO,Pommern,https://de.wikipedia.org/wiki/Bistum_Cammin,n
328,Cammin (Hochstift),Cammin (Hochstift),1140.0,1648.0,principality,1217.0,1648.0,bishopric,1140.0,1648.0,lutheran,1560.0,1648.0,,,Cammin,"53.9908° N, 12.3593° E",NO,Pommern,https://de.wikipedia.org/wiki/Bistum_Cammin,n
329,Preussen,Preussen,1515.0,1618.0,duchy,1515.0,1618.0,,,,Roman-catholic,1515.0,1525.0,,,Köningsberg,"54.7104° N, 20.4522° E",NO,Preussen,https://de.wikipedia.org/wiki/Herzogtum_Preu%C3%9Fen,n
330,Preussen,Preussen,1515.0,1618.0,duchy,1515.0,1618.0,,,,lutheran,1525.0,1618.0,,,Köningsberg,"54.7104° N, 20.4522° E",NO,Preussen,https://de.wikipedia.org/wiki/Herzogtum_Preu%C3%9Fen,n
331,königlich Preussen,königlich Preussen,1466.0,1772.0,titular duchy,1466.0,1772.0,,,,Roman-catholic,1466.0,1525.0,,,Danzig,"54.3520° N, 18.6466° E",NO,königlich Preussen,https://de.wikipedia.org/wiki/Preu%C3%9Fen_K%C3%B6niglichen_Anteils,n
332,königlich Preussen,königlich Preussen,1466.0,1772.0,titular duchy,1466.0,1772.0,,,,"lutheran, reformed, Roman-catholic",1525.0,1772.0,,,Danizg,"54.3520° N, 18.6466° E",NO,königlich Preussen,https://de.wikipedia.org/wiki/Preu%C3%9Fen_K%C3%B6niglichen_Anteils,n
333,Ermland (Hochstift),Ermland (Hochstift),1243.0,1772.0,principality,1243.0,1772.0,bishopric,1243.0,1772.0,Roman-catholic,1243.0,1772.0,,,Heilsberg,"54.1249° N, 20.5860° E",NO,königlich Preussen,https://de.wikipedia.org/wiki/Ermland,n
334,Pomesanien (Hochstift),Pomesanien (Hochstift),1243.0,1587.0,,,,bishopric,1243.0,1587.0,Roman-catholic,1243.0,1525.0,,,Riesenburg,"53.7559° N, 19.2045° E",NO,Preussen,https://de.wikipedia.org/wiki/Pomesanien#Bistum_Pomesanien,n
335,Pomesanien (Hochstift),Pomesanien (Hochstift),1243.0,1587.0,,,,bishopric,1243.0,1587.0,lutheran,1525.0,1587.0,,,Riesenburg,"53.7559° N, 19.2045° E",NO,Preussen,https://de.wikipedia.org/wiki/Pomesanien#Bistum_Pomesanien,n
336,Samland (Hochstift),Samland (Hochstift),1243.0,1525.0,principality,1243.0,1525.0,bishopric,1243.0,1525.0,Roman-catholic,1243.0,1525.0,,,Fischhausen,"60.3584° N, 28.6307° E",NO,Preussen,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Samland,n
337,Samland (Hochstift),Samland (Hochstift),1243.0,1525.0,principality,1243.0,1525.0,bishopric,1243.0,1525.0,lutheran,1525.0,1525.0,,,Fischhausen,"60.3584° N, 28.6307° E",NO,Preussen,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Samland,n
338,Lübeck (Hochstift),Lübeck (Hochstift),1180.0,1804.0,principality,1180.0,1804.0,bishopric,1180.0,1804.0,Roman-catholic,1180.0,1545.0,,,Eutin,"54.1330° N, 10.6095° E
",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Hochstift_L%C3%BCbeck,y
339,Lübeck (Hochstift),Lübeck (Hochstift),1180.0,1804.0,principality,1180.0,1804.0,bishopric,1180.0,1804.0,lutheran,1545.0,1804.0,,,Eutin,"54.1330° N, 10.6095° E
",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Hochstift_L%C3%BCbeck,y
340,Lübeck,Lübeck,1226.0,1806.0,imperial city,1226.0,1806.0,,,,Roman-catholic,1226.0,1524.0,,,Lübeck,"53.8655° N, 10.6866° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/L%C3%BCbeck#Die_Zeit_der_Hanse,n
341,Lübeck,Lübeck,1226.0,1806.0,imperial city,1226.0,1806.0,,,,lutheran,1524.0,1806.0,,,Lübeck,"53.8655° N, 10.6866° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/L%C3%BCbeck#Die_Zeit_der_Hanse,n
342,Holstein-Pinneberg,Holstein-Pinneberg,1290.0,1640.0,county,1290.0,1640.0,,,,Roman-catholic,1290.0,1561.0,,,Pinneberg,"53.6545° N, 9.7938° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Holstein-Pinneberg,y
343,Holstein-Pinneberg,Holstein-Pinneberg,1290.0,1640.0,county,1290.0,1640.0,,,,lutheran,1561.0,1601.0,,,Pinneberg,"53.6545° N, 9.7938° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Holstein-Pinneberg,y
344,Holstein-Pinneberg,Holstein-Pinneberg,1290.0,1640.0,county,1290.0,1640.0,,,,calvinist,1601.0,1640.0,,,Pinneberg,"53.6545° N, 9.7938° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Holstein-Pinneberg,y
345,Sachsen-Lauenburg,Sachsen-Lauenburg,1296.0,1876.0,duchy,1296.0,1876.0,,,,Roman-catholic,1296.0,1525.0,,,Lauenburg,"53.3763° N, 10.5497° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Herzogtum_Sachsen-Lauenburg,y
346,Sachsen-Lauenburg,Sachsen-Lauenburg,1296.0,1876.0,duchy,1296.0,1876.0,,,,lutheran,1525.0,1876.0,,,Lauenburg,"53.3763° N, 10.5497° E",NO,Schleswig-Holstein,https://de.wikipedia.org/wiki/Herzogtum_Sachsen-Lauenburg,y
347,Braunschweig-Wolfenbüttel,Braunschweig-Wolfenbüttel,1269.0,1807.0,principality,1269.0,1807.0,,,,Roman-catholic,1269.0,1568.0,SL,1542.0,Wolfenbüttel,"52.1640° N, 10.5408° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
348,Braunschweig-Wolfenbüttel,Braunschweig-Wolfenbüttel,1269.0,1807.0,principality,1269.0,1807.0,,,,lutheran,1568.0,1807.0,SL,1542.0,Wolfenbüttel,"52.1640° N, 10.5408° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
349,Braunschweig-Calenberg,Braunschweig-Calenberg,1432.0,1495.0,principality,1432.0,1495.0,,,,Roman-catholic,1432.0,1495.0,,,Calenberg,"51.4671° N, 9.1639° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
350,Braunschweig-Lüneburg,Braunschweig-Lüneburg,1269.0,1705.0,principality,1269.0,1705.0,,,,Roman-catholic,1269.0,1526.0,SL,1531.0,Celle,"52.6176° N, 10.0629° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
351,Braunschweig-Lüneburg,Braunschweig-Lüneburg,1269.0,1705.0,principality,1269.0,1705.0,,,,lutheran,1526.0,1705.0,SL,1531.0,Celle,"52.6176° N, 10.0629° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
352,Braunschweig-Grubenhagen,Braunschweig-Grubenhagen,1291.0,1617.0,principality,1291.0,1617.0,,,,Roman-catholic,1291.0,1526.0,SL,1531.0,Salzderhelden,"51.7980° N, 9.9251° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
353,Braunschweig-Grubenhagen,Braunschweig-Grubenhagen,1291.0,1617.0,principality,1291.0,1617.0,,,,lutheran,1526.0,1617.0,SL,1531.0,Salzderhelden,"51.7980° N, 9.9251° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
354,Braunschweig-Göttingen,Braunschweig-Göttingen,1345.0,1495.0,principality,1345.0,1495.0,,,,Roman-catholic,1345.0,1495.0,,,Göttingen,"51.5413° N, 9.9158° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
